team_id,game_id,team_game_no,matchup,game_date,team_wl,team_pts,team_reb,team_ast,team_stl,team_blk,team_fgm,team_fga,team_fta,team_oreb,team_dreb,team_tov,team_home,team_short,opp_short,opp_id,opp_game_no,opp_wl,opp_pts,opp_reb,opp_ast,opp_stl,opp_blk,opp_fgm,opp_fga,opp_fta,opp_oreb,opp_dreb,opp_tov,opp_home,team_poss,opp_poss
1610612753,0022300274,19,ORL vs. WAS,"DEC 01, 2023",W,130,44,35,6,8,46,89,33,10,34,14,1,ORL,WAS,1610612764,19,L,125,40,25,8,5,45,89,31,8,32,14,0,105.83880952380952,105.83880952380952
1610612764,0022300274,19,ORL vs. WAS,"DEC 01, 2023",L,125,40,25,8,5,45,89,31,8,32,14,0,WAS,ORL,1610612753,19,W,130,44,35,6,8,46,89,33,10,34,14,1,105.83880952380952,105.83880952380952
1610612738,0022300275,19,BOS vs. PHI,"DEC 01, 2023",W,125,46,25,10,8,39,77,36,10,36,20,1,BOS,PHI,1610612755,19,L,119,42,16,16,5,43,94,23,15,27,16,0,101.78040540540542,101.78040540540542
1610612755,0022300275,19,BOS vs. PHI,"DEC 01, 2023",L,119,42,16,16,5,43,94,23,15,27,16,0,PHI,BOS,1610612738,19,W,125,46,25,10,8,39,77,36,10,36,20,1,101.78040540540542,101.78040540540542
1610612761,0022300276,20,TOR vs. NYK,"DEC 01, 2023",L,106,48,32,7,6,44,100,17,19,29,12,1,TOR,NYK,1610612752,19,W,119,43,30,6,3,45,90,16,11,32,12,0,95.81780637254901,95.81780637254901
1610612752,0022300276,19,TOR vs. NYK,"DEC 01, 2023",W,119,43,30,6,3,45,90,16,11,32,12,0,NYK,TOR,1610612761,20,L,106,48,32,7,6,44,100,17,19,29,12,1,95.81780637254901,95.81780637254901
1610612742,0022300277,18,DAL vs. MEM,"DEC 01, 2023",L,94,42,27,9,5,34,92,21,13,29,11,1,DAL,MEM,1610612763,18,W,108,52,27,8,12,44,90,11,13,39,14,0,94.52511904761906,94.52511904761906
1610612763,0022300277,18,DAL vs. MEM,"DEC 01, 2023",W,108,52,27,8,12,44,90,11,13,39,14,0,MEM,DAL,1610612742,18,L,94,42,27,9,5,34,92,21,13,29,11,1,94.52511904761906,94.52511904761906
1610612740,0022300278,20,NOP vs. SAS,"DEC 01, 2023",W,121,42,26,8,6,42,85,29,10,32,11,1,NOP,SAS,1610612759,19,L,106,39,28,5,5,38,83,17,8,31,19,0,97.77402439024391,97.77402439024391
1610612759,0022300278,19,NOP vs. SAS,"DEC 01, 2023",L,106,39,28,5,5,38,83,17,8,31,19,0,SAS,NOP,1610612740,20,W,121,42,26,8,6,42,85,29,10,32,11,1,97.77402439024391,97.77402439024391
1610612756,0022300279,19,PHX vs. DEN,"DEC 01, 2023",L,111,43,22,4,9,39,84,26,8,35,12,1,PHX,DEN,1610612743,20,W,119,32,38,8,4,50,88,12,4,28,9,0,96.6648717948718,96.6648717948718
1610612743,0022300279,20,PHX vs. DEN,"DEC 01, 2023",W,119,32,38,8,4,50,88,12,4,28,9,0,DEN,PHX,1610612756,19,L,111,43,22,4,9,39,84,26,8,35,12,1,96.6648717948718,96.6648717948718
1610612746,0022300280,19,LAC vs. GSW,"DEC 02, 2023",W,113,40,31,5,6,44,90,14,5,35,11,1,LAC,GSW,1610612744,20,L,112,42,31,5,4,38,86,24,6,36,13,0,100.84073170731708,100.84073170731708
1610612744,0022300280,20,LAC vs. GSW,"DEC 02, 2023",L,112,42,31,5,4,38,86,24,6,36,13,0,GSW,LAC,1610612746,19,W,113,40,31,5,6,44,90,14,5,35,11,1,100.84073170731708,100.84073170731708
1610612766,0022300281,18,CHA vs. MIN,"DEC 02, 2023",L,117,36,29,6,4,44,91,19,10,26,8,1,CHA,MIN,1610612750,19,W,123,41,26,5,3,43,84,30,10,31,11,0,94.57401761517615,94.57401761517615
1610612750,0022300281,19,CHA vs. MIN,"DEC 02, 2023",W,123,41,26,5,3,43,84,30,10,31,11,0,MIN,CHA,1610612766,18,L,117,36,29,6,4,44,91,19,10,26,8,1,94.57401761517615,94.57401761517615
1610612751,0022300282,19,BKN vs. ORL,"DEC 02, 2023",W,129,57,31,4,8,46,91,31,14,43,11,1,BKN,ORL,1610612753,20,L,101,37,24,3,5,35,88,27,8,29,11,0,99.81378476972185,99.81378476972185
1610612753,0022300282,20,BKN vs. ORL,"DEC 02, 2023",L,101,37,24,3,5,35,88,27,8,29,11,0,ORL,BKN,1610612751,19,W,129,57,31,4,8,46,91,31,14,43,11,1,99.81378476972185,99.81378476972185
1610612765,0022300283,20,DET vs. CLE,"DEC 02, 2023",L,101,49,24,9,3,39,83,23,10,39,16,1,DET,CLE,1610612739,20,W,110,43,25,11,1,44,89,18,8,35,11,0,98.37101654846336,98.37101654846336
1610612739,0022300283,20,DET vs. CLE,"DEC 02, 2023",W,110,43,25,11,1,44,89,18,8,35,11,0,CLE,DET,1610612765,20,L,101,49,24,9,3,39,83,23,10,39,16,1,98.37101654846336,98.37101654846336
1610612748,0022300284,20,MIA vs. IND,"DEC 02, 2023",L,129,28,27,3,1,48,89,24,6,22,10,1,MIA,IND,1610612754,18,W,144,32,35,4,8,56,85,20,3,29,9,0,99.67791428571428,99.67791428571428
1610612754,0022300284,18,MIA vs. IND,"DEC 02, 2023",W,144,32,35,4,8,56,85,20,3,29,9,0,IND,MIA,1610612748,20,L,129,28,27,3,1,48,89,24,6,22,10,1,99.67791428571428,99.67791428571428
1610612741,0022300285,21,CHI vs. NOP,"DEC 02, 2023",W,124,41,32,6,8,48,88,15,12,29,13,1,CHI,NOP,1610612740,21,L,118,39,20,10,1,41,82,35,13,26,12,0,93.95270050125313,93.95270050125313
1610612740,0022300285,21,CHI vs. NOP,"DEC 02, 2023",L,118,39,20,10,1,41,82,35,13,26,12,0,NOP,CHI,1610612741,21,W,124,41,32,6,8,48,88,15,12,29,13,1,93.95270050125313,93.95270050125313
1610612749,0022300286,20,MIL vs. ATL,"DEC 02, 2023",W,132,44,33,5,6,53,89,15,8,36,15,1,MIL,ATL,1610612737,19,L,121,40,23,11,4,45,101,21,15,25,11,0,101.71914438502674,101.71914438502674
1610612737,0022300286,19,MIL vs. ATL,"DEC 02, 2023",L,121,40,23,11,4,45,101,21,15,25,11,0,ATL,MIL,1610612749,20,W,132,44,33,5,6,53,89,15,8,36,15,1,101.71914438502674,101.71914438502674
1610612742,0022300287,19,DAL vs. OKC,"DEC 02, 2023",L,120,47,26,5,12,39,87,35,15,32,15,1,DAL,OKC,1610612760,19,W,126,50,24,8,5,44,100,22,16,34,12,0,100.55210884353741,100.55210884353741
1610612760,0022300287,19,DAL vs. OKC,"DEC 02, 2023",W,126,50,24,8,5,44,100,22,16,34,12,0,OKC,DAL,1610612742,19,L,120,47,26,5,12,39,87,35,15,32,15,1,100.55210884353741,100.55210884353741
1610612756,0022300288,20,PHX vs. MEM,"DEC 02, 2023",W,116,44,24,10,5,36,83,43,12,32,16,1,PHX,MEM,1610612763,19,L,109,40,14,9,8,39,86,24,8,32,15,0,101.51327272727272,101.51327272727272
1610612763,0022300288,19,PHX vs. MEM,"DEC 02, 2023",L,109,40,14,9,8,39,86,24,8,32,15,0,MEM,PHX,1610612756,20,W,116,44,24,10,5,36,83,43,12,32,16,1,101.51327272727272,101.51327272727272
1610612762,0022300289,20,UTA vs. POR,"DEC 02, 2023",W,118,56,27,5,11,46,94,24,16,40,17,1,UTA,POR,1610612757,19,L,113,40,17,11,5,38,95,27,11,29,9,0,101.99198039215685,101.99198039215685
1610612757,0022300289,19,UTA vs. POR,"DEC 02, 2023",L,113,40,17,11,5,38,95,27,11,29,9,0,POR,UTA,1610612762,20,W,118,56,27,5,11,46,94,24,16,40,17,1,101.99198039215685,101.99198039215685
1610612758,0022300290,18,SAC vs. DEN,"DEC 02, 2023",W,123,47,33,7,5,48,99,15,9,38,11,1,SAC,DEN,1610612743,21,L,117,46,35,9,7,49,99,20,8,38,10,0,106.62303885291396,106.62303885291396
1610612743,0022300290,21,SAC vs. DEN,"DEC 02, 2023",L,117,46,35,9,7,49,99,20,8,38,10,0,DEN,SAC,1610612758,18,W,123,47,33,7,5,48,99,15,9,38,11,1,106.62303885291396,106.62303885291396
1610612747,0022300291,21,LAL vs. HOU,"DEC 02, 2023",W,107,48,24,11,7,40,89,27,9,39,9,1,LAL,HOU,1610612745,17,L,97,54,24,5,7,36,89,18,11,43,16,0,99.72468846153845,99.72468846153845
1610612745,0022300291,17,LAL vs. HOU,"DEC 02, 2023",L,97,54,24,5,7,36,89,18,11,43,16,0,HOU,LAL,1610612747,21,W,107,48,24,11,7,40,89,27,9,39,9,1,99.72468846153845,99.72468846153845
1610612754,0022301202,19,IND vs. BOS,"DEC 04, 2023",W,122,41,28,8,4,43,94,21,7,34,6,1,IND,BOS,1610612738,20,L,112,56,27,5,9,46,97,12,13,43,17,0,102.23318510638298,102.23318510638298
1610612738,0022301202,20,IND vs. BOS,"DEC 04, 2023",L,112,56,27,5,9,46,97,12,13,43,17,0,BOS,IND,1610612754,19,W,122,41,28,8,4,43,94,21,7,34,6,1,102.23318510638298,102.23318510638298
1610612758,0022301204,19,SAC vs. NOP,"DEC 04, 2023",L,117,38,29,8,2,38,85,33,11,27,13,1,SAC,NOP,1610612740,22,W,127,42,29,12,7,47,87,23,13,29,12,0,95.83012500000001,95.83012500000001
1610612740,0022301204,22,SAC vs. NOP,"DEC 04, 2023",W,127,42,29,12,7,47,87,23,13,29,12,0,NOP,SAC,1610612758,19,L,117,38,29,8,2,38,85,33,11,27,13,1,95.83012500000001,95.83012500000001
1610612749,0022301201,21,MIL vs. NYK,"DEC 05, 2023",W,146,37,32,12,6,55,91,19,12,25,12,1,MIL,NYK,1610612752,20,L,122,36,27,8,4,43,87,33,12,24,16,0,99.3454054054054,99.3454054054054
1610612752,0022301201,20,MIL vs. NYK,"DEC 05, 2023",L,122,36,27,8,4,43,87,33,12,24,16,0,NYK,MIL,1610612749,21,W,146,37,32,12,6,55,91,19,12,25,12,1,99.3454054054054,99.3454054054054
1610612747,0022301203,22,LAL vs. PHX,"DEC 05, 2023",W,106,45,24,11,2,38,102,25,21,24,9,1,LAL,PHX,1610612756,21,L,103,44,25,8,5,37,75,21,8,36,20,0,94.50276315789475,94.50276315789475
1610612756,0022301203,21,LAL vs. PHX,"DEC 05, 2023",L,103,44,25,8,5,37,75,21,8,36,20,0,PHX,LAL,1610612747,22,W,106,45,24,11,2,38,102,25,21,24,9,1,94.50276315789475,94.50276315789475
1610612739,0022301205,21,CLE vs. ORL,"DEC 06, 2023",W,121,45,29,5,2,46,86,20,10,35,15,1,CLE,ORL,1610612753,21,L,111,36,22,10,6,41,84,37,7,29,11,0,100.07865384615384,100.07865384615384
1610612753,0022301205,21,CLE vs. ORL,"DEC 06, 2023",L,111,36,22,10,6,41,84,37,7,29,11,0,ORL,CLE,1610612739,21,W,121,45,29,5,2,46,86,20,10,35,15,1,100.07865384615384,100.07865384615384
1610612765,0022301206,21,DET vs. MEM,"DEC 06, 2023",L,102,42,30,9,6,41,91,9,8,34,16,1,DET,MEM,1610612763,20,W,116,46,26,10,8,47,91,14,9,37,14,0,100.91746770025838,100.91746770025838
1610612763,0022301206,20,DET vs. MEM,"DEC 06, 2023",W,116,46,26,10,8,47,91,14,9,37,14,0,MEM,DET,1610612765,21,L,102,42,30,9,6,41,91,9,8,34,16,1,100.91746770025838,100.91746770025838
1610612761,0022301207,21,TOR vs. MIA,"DEC 06, 2023",L,103,46,29,3,8,37,86,17,8,38,14,1,TOR,MIA,1610612748,21,W,112,44,33,5,4,41,89,19,8,36,7,0,95.96754940711462,95.96754940711462
1610612748,0022301207,21,TOR vs. MIA,"DEC 06, 2023",W,112,44,33,5,4,41,89,19,8,36,7,0,MIA,TOR,1610612761,21,L,103,46,29,3,8,37,86,17,8,38,14,1,95.96754940711462,95.96754940711462
1610612764,0022301208,20,WAS vs. PHI,"DEC 06, 2023",L,126,32,39,8,6,52,92,8,2,30,11,1,WAS,PHI,1610612755,20,W,131,43,29,7,2,47,92,34,11,32,11,0,103.68203012912483,103.68203012912483
1610612755,0022301208,20,WAS vs. PHI,"DEC 06, 2023",W,131,43,29,7,2,47,92,34,11,32,11,0,PHI,WAS,1610612764,20,L,126,32,39,8,6,52,92,8,2,30,11,1,103.68203012912483,103.68203012912483
1610612737,0022301209,20,ATL vs. BKN,"DEC 06, 2023",L,113,49,25,5,4,42,94,18,11,38,12,1,ATL,BKN,1610612751,20,W,114,45,24,7,6,43,94,24,12,33,12,0,100.8966,100.8966
1610612751,0022301209,20,ATL vs. BKN,"DEC 06, 2023",W,114,45,24,7,6,43,94,24,12,33,12,0,BKN,ATL,1610612737,20,L,113,49,25,5,4,42,94,18,11,38,12,1,100.8966,100.8966
1610612750,0022301210,20,MIN vs. SAS,"DEC 06, 2023",W,102,55,20,4,10,36,87,21,11,44,14,1,MIN,SAS,1610612759,20,L,94,49,23,7,4,38,101,15,13,36,11,0,99.62704367301231,99.62704367301231
1610612759,0022301210,20,MIN vs. SAS,"DEC 06, 2023",L,94,49,23,7,4,38,101,15,13,36,11,0,SAS,MIN,1610612750,20,W,102,55,20,4,10,36,87,21,11,44,14,1,99.62704367301231,99.62704367301231
1610612741,0022301211,22,CHI vs. CHA,"DEC 06, 2023",W,111,57,23,6,6,38,90,29,21,36,16,1,CHI,CHA,1610612766,19,L,100,42,25,9,9,39,90,12,12,30,16,0,95.92345588235294,95.92345588235294
1610612766,0022301211,19,CHI vs. CHA,"DEC 06, 2023",L,100,42,25,9,9,39,90,12,12,30,16,0,CHA,CHI,1610612741,22,W,111,57,23,6,6,38,90,29,21,36,16,1,95.92345588235294,95.92345588235294
1610612745,0022301212,18,HOU vs. OKC,"DEC 06, 2023",W,110,53,28,6,5,40,83,22,10,43,19,1,HOU,OKC,1610612760,20,L,101,30,22,14,10,37,87,24,4,26,8,0,99.03312647754137,99.03312647754137
1610612760,0022301212,20,HOU vs. OKC,"DEC 06, 2023",L,101,30,22,14,10,37,87,24,4,26,8,0,OKC,HOU,1610612745,18,W,110,53,28,6,5,40,83,22,10,43,19,1,99.03312647754137,99.03312647754137
1610612742,0022301213,20,DAL vs. UTA,"DEC 06, 2023",W,147,47,37,11,5,56,101,19,11,36,7,1,DAL,UTA,1610612762,21,L,97,43,22,6,3,35,87,18,11,32,19,0,101.7302152399802,101.7302152399802
1610612762,0022301213,21,DAL vs. UTA,"DEC 06, 2023",L,97,43,22,6,3,35,87,18,11,32,19,0,UTA,DAL,1610612742,20,W,147,47,37,11,5,56,101,19,11,36,7,1,101.7302152399802,101.7302152399802
1610612744,0022301214,21,GSW vs. POR,"DEC 06, 2023",W,110,50,20,4,3,36,86,33,15,35,17,1,GSW,POR,1610612757,20,L,106,40,22,8,3,39,95,16,11,29,10,0,97.51633399209487,97.51633399209487
1610612757,0022301214,20,GSW vs. POR,"DEC 06, 2023",L,106,40,22,8,3,39,95,16,11,29,10,0,POR,GSW,1610612744,21,W,110,50,20,4,3,36,86,33,15,35,17,1,97.51633399209487,97.51633399209487
1610612746,0022301215,20,LAC vs. DEN,"DEC 06, 2023",W,111,51,21,7,9,40,87,25,13,38,11,1,LAC,DEN,1610612743,22,L,102,46,29,7,5,41,98,9,14,32,11,0,94.82569658119658,94.82569658119658
1610612743,0022301215,22,LAC vs. DEN,"DEC 06, 2023",L,102,46,29,7,5,41,98,9,14,32,11,0,DEN,LAC,1610612746,20,W,111,51,21,7,9,40,87,25,13,38,11,1,94.82569658119658,94.82569658119658
1610612749,0022301229,22,MIL vs. IND,"DEC 07, 2023",L,119,46,19,3,9,43,96,28,12,34,12,1,MIL,IND,1610612754,20,W,128,51,30,9,8,50,102,25,15,36,9,0,104.49492346938776,104.49492346938776
1610612754,0022301229,20,MIL vs. IND,"DEC 07, 2023",W,128,51,30,9,8,50,102,25,15,36,9,0,IND,MIL,1610612749,22,L,119,46,19,3,9,43,96,28,12,34,12,1,104.49492346938776,104.49492346938776
1610612747,0022301230,23,LAL vs. NOP,"DEC 07, 2023",W,133,59,31,6,4,47,86,29,11,48,14,1,LAL,NOP,1610612740,23,L,89,42,22,7,5,34,95,20,12,30,12,0,101.17507317073171,101.17507317073171
1610612740,0022301230,23,LAL vs. NOP,"DEC 07, 2023",L,89,42,22,7,5,34,95,20,12,30,12,0,NOP,LAL,1610612747,23,W,133,59,31,6,4,47,86,29,11,48,14,1,101.17507317073171,101.17507317073171
1610612766,0022301216,20,CHA vs. TOR,"DEC 08, 2023",W,119,31,30,7,4,44,79,20,7,24,15,1,CHA,TOR,1610612761,22,L,116,42,32,7,2,47,93,21,14,28,14,0,95.88815789473685,95.88815789473685
1610612761,0022301216,22,CHA vs. TOR,"DEC 08, 2023",L,116,42,32,7,2,47,93,21,14,28,14,0,TOR,CHA,1610612766,20,W,119,31,30,7,4,44,79,20,7,24,15,1,95.88815789473685,95.88815789473685
1610612753,0022301217,22,ORL vs. DET,"DEC 08, 2023",W,123,45,26,5,4,49,89,19,6,39,9,1,ORL,DET,1610612765,22,L,91,38,17,3,2,34,81,24,8,30,15,0,97.75333333333333,97.75333333333333
1610612765,0022301217,22,ORL vs. DET,"DEC 08, 2023",L,91,38,17,3,2,34,81,24,8,30,15,0,DET,ORL,1610612753,22,W,123,45,26,5,4,49,89,19,6,39,9,1,97.75333333333333,97.75333333333333
1610612755,0022301218,21,PHI vs. ATL,"DEC 08, 2023",W,125,48,24,6,8,42,87,37,14,34,10,1,PHI,ATL,1610612737,21,L,114,55,20,3,4,41,104,21,23,32,13,0,97.67256292906178,97.67256292906178
1610612737,0022301218,21,PHI vs. ATL,"DEC 08, 2023",L,114,55,20,3,4,41,104,21,23,32,13,0,ATL,PHI,1610612755,21,W,125,48,24,6,8,42,87,37,14,34,10,1,97.67256292906178,97.67256292906178
1610612751,0022301219,21,BKN vs. WAS,"DEC 08, 2023",W,124,55,27,8,8,50,104,18,18,37,10,1,BKN,WAS,1610612764,21,L,97,41,19,4,7,38,91,21,12,29,16,0,100.29166304819802,100.29166304819802
1610612764,0022301219,21,BKN vs. WAS,"DEC 08, 2023",L,97,41,19,4,7,38,91,21,12,29,16,0,WAS,BKN,1610612751,21,W,124,55,27,8,8,50,104,18,18,37,10,1,100.29166304819802,100.29166304819802
1610612748,0022301220,22,MIA vs. CLE,"DEC 08, 2023",L,99,37,23,5,5,37,86,15,7,30,18,1,MIA,CLE,1610612739,22,W,111,51,21,13,2,40,87,26,12,39,13,0,99.02647515527951,99.02647515527951
1610612739,0022301220,22,MIA vs. CLE,"DEC 08, 2023",W,111,51,21,13,2,40,87,26,12,39,13,0,CLE,MIA,1610612748,22,L,99,37,23,5,5,37,86,15,7,30,18,1,99.02647515527951,99.02647515527951
1610612763,0022301221,21,MEM vs. MIN,"DEC 08, 2023",L,103,28,24,7,4,37,86,19,8,20,9,1,MEM,MIN,1610612750,21,W,127,54,30,4,8,44,88,26,15,39,13,0,92.4493009118541,92.4493009118541
1610612750,0022301221,21,MEM vs. MIN,"DEC 08, 2023",W,127,54,30,4,8,44,88,26,15,39,13,0,MIN,MEM,1610612763,21,L,103,28,24,7,4,37,86,19,8,20,9,1,92.4493009118541,92.4493009118541
1610612760,0022301222,21,OKC vs. GSW,"DEC 08, 2023",W,138,39,15,17,7,51,98,36,11,28,9,1,OKC,GSW,1610612744,22,L,136,60,29,3,2,49,104,23,24,36,28,0,111.83423076923077,111.83423076923077
1610612744,0022301222,22,OKC vs. GSW,"DEC 08, 2023",L,136,60,29,3,2,49,104,23,24,36,28,0,GSW,OKC,1610612760,21,W,138,39,15,17,7,51,98,36,11,28,9,1,111.83423076923077,111.83423076923077
1610612759,0022301223,21,SAS vs. CHI,"DEC 08, 2023",L,112,44,35,4,9,39,83,20,10,34,12,1,SAS,CHI,1610612741,23,W,121,56,27,9,2,47,102,24,24,32,7,0,93.01937602627258,93.01937602627258
1610612741,0022301223,23,SAS vs. CHI,"DEC 08, 2023",W,121,56,27,9,2,47,102,24,24,32,7,0,CHI,SAS,1610612759,21,L,112,44,35,4,9,39,83,20,10,34,12,1,93.01937602627258,93.01937602627258
1610612743,0022301224,23,DEN vs. HOU,"DEC 08, 2023",L,106,47,22,4,5,38,90,27,12,35,10,1,DEN,HOU,1610612745,19,W,114,47,21,3,3,35,82,42,11,36,9,0,96.3320652173913,96.3320652173913
1610612745,0022301224,19,DEN vs. HOU,"DEC 08, 2023",W,114,47,21,3,3,35,82,42,11,36,9,0,HOU,DEN,1610612743,23,L,106,47,22,4,5,38,90,27,12,35,10,1,96.3320652173913,96.3320652173913
1610612762,0022301225,22,UTA vs. LAC,"DEC 08, 2023",L,103,40,23,10,10,38,84,24,8,32,13,1,UTA,LAC,1610612746,21,W,117,40,23,8,9,43,88,21,11,29,12,0,96.02019798868636,96.02019798868636
1610612746,0022301225,21,UTA vs. LAC,"DEC 08, 2023",W,117,40,23,8,9,43,88,21,11,29,12,0,LAC,UTA,1610612762,22,L,103,40,23,10,10,38,84,24,8,32,13,1,96.02019798868636,96.02019798868636
1610612757,0022301226,21,POR vs. DAL,"DEC 08, 2023",L,112,48,20,9,1,39,105,18,18,30,15,1,POR,DAL,1610612742,21,W,125,42,26,8,5,47,91,22,9,33,15,0,103.10533936651584,103.10533936651584
1610612742,0022301226,21,POR vs. DAL,"DEC 08, 2023",W,125,42,26,8,5,47,91,22,9,33,15,0,DAL,POR,1610612757,21,L,112,48,20,9,1,39,105,18,18,30,15,1,103.10533936651584,103.10533936651584
1610612738,0022301227,21,BOS vs. NYK,"DEC 08, 2023",W,133,34,24,8,5,48,91,21,8,26,7,1,BOS,NYK,1610612752,21,L,123,44,28,4,3,44,88,27,12,32,13,0,97.06531578947369,97.06531578947369
1610612752,0022301227,21,BOS vs. NYK,"DEC 08, 2023",L,123,44,28,4,3,44,88,27,12,32,13,0,NYK,BOS,1610612738,21,W,133,34,24,8,5,48,91,21,8,26,7,1,97.06531578947369,97.06531578947369
1610612756,0022301228,22,PHX vs. SAC,"DEC 08, 2023",L,106,40,26,8,5,40,83,23,8,32,11,1,PHX,SAC,1610612758,20,W,114,50,25,7,0,42,92,20,15,35,12,0,94.7827659574468,94.7827659574468
1610612758,0022301228,20,PHX vs. SAC,"DEC 08, 2023",W,114,50,25,7,0,42,92,20,15,35,12,0,SAC,PHX,1610612756,22,L,106,40,26,8,5,40,83,23,8,32,11,1,94.7827659574468,94.7827659574468
1610612766,0022300292,21,CHA vs. MIA,"DEC 11, 2023",L,114,31,31,3,2,40,84,22,6,25,10,1,CHA,MIA,1610612748,23,W,116,43,31,7,3,37,77,34,8,35,10,0,93.06724316334072,93.06724316334072
1610612748,0022300292,23,CHA vs. MIA,"DEC 11, 2023",W,116,43,31,7,3,37,77,34,8,35,10,0,MIA,CHA,1610612766,21,L,114,31,31,3,2,40,84,22,6,25,10,1,93.06724316334072,93.06724316334072
1610612765,0022300293,23,DET vs. IND,"DEC 11, 2023",L,123,30,26,11,4,45,81,30,6,24,14,1,DET,IND,1610612754,21,W,131,43,33,8,5,52,92,19,11,32,18,0,102.53323308270676,102.53323308270676
1610612754,0022300293,21,DET vs. IND,"DEC 11, 2023",W,131,43,33,8,5,52,92,19,11,32,18,0,IND,DET,1610612765,23,L,123,30,26,11,4,45,81,30,6,24,14,1,102.53323308270676,102.53323308270676
1610612753,0022300294,23,ORL vs. CLE,"DEC 11, 2023",W,104,43,22,7,8,39,84,25,12,31,12,1,ORL,CLE,1610612739,23,L,94,48,15,10,3,30,85,33,18,30,14,0,91.41224489795918,91.41224489795918
1610612739,0022300294,23,ORL vs. CLE,"DEC 11, 2023",L,94,48,15,10,3,30,85,33,18,30,14,0,CLE,ORL,1610612753,23,W,104,43,22,7,8,39,84,25,12,31,12,1,91.41224489795918,91.41224489795918
1610612755,0022300295,22,PHI vs. WAS,"DEC 11, 2023",W,146,47,37,14,6,52,95,25,9,38,13,1,PHI,WAS,1610612764,22,L,101,44,21,5,2,36,85,31,13,31,22,0,106.84162009803921,106.84162009803921
1610612764,0022300295,22,PHI vs. WAS,"DEC 11, 2023",L,101,44,21,5,2,36,85,31,13,31,22,0,WAS,PHI,1610612755,22,W,146,47,37,14,6,52,95,25,9,38,13,1,106.84162009803921,106.84162009803921
1610612737,0022300296,22,ATL vs. DEN,"DEC 11, 2023",L,122,35,25,9,2,44,96,18,13,22,10,1,ATL,DEN,1610612743,24,W,129,49,29,9,8,47,88,29,14,35,16,0,98.33513888888888,98.33513888888888
1610612743,0022300296,24,ATL vs. DEN,"DEC 11, 2023",W,129,49,29,9,8,47,88,29,14,35,16,0,DEN,ATL,1610612737,22,L,122,35,25,9,2,44,96,18,13,22,10,1,98.33513888888888,98.33513888888888
1610612752,0022300297,22,NYK vs. TOR,"DEC 11, 2023",W,136,42,36,5,3,52,86,23,14,28,15,1,NYK,TOR,1610612761,23,L,130,38,32,12,0,47,96,30,17,21,10,0,96.92055555555555,96.92055555555555
1610612761,0022300297,23,NYK vs. TOR,"DEC 11, 2023",L,130,38,32,12,0,47,96,30,17,21,10,0,TOR,NYK,1610612752,22,W,136,42,36,5,3,52,86,23,14,28,15,1,96.92055555555555,96.92055555555555
1610612745,0022300298,20,HOU vs. SAS,"DEC 11, 2023",W,93,60,20,7,2,32,93,20,15,45,16,1,HOU,SAS,1610612759,22,L,82,51,20,9,5,31,87,22,9,42,17,0,101.31850877192983,101.31850877192983
1610612759,0022300298,22,HOU vs. SAS,"DEC 11, 2023",L,82,51,20,9,5,31,87,22,9,42,17,0,SAS,HOU,1610612745,20,W,93,60,20,7,2,32,93,20,15,45,16,1,101.31850877192983,101.31850877192983
1610612763,0022300299,22,MEM vs. DAL,"DEC 11, 2023",L,113,38,26,9,5,41,89,16,10,28,17,1,MEM,DAL,1610612742,22,W,120,43,27,8,9,43,86,19,10,33,17,0,99.47395960832313,99.47395960832313
1610612742,0022300299,22,MEM vs. DAL,"DEC 11, 2023",W,120,43,27,8,9,43,86,19,10,33,17,0,DAL,MEM,1610612763,22,L,113,38,26,9,5,41,89,16,10,28,17,1,99.47395960832313,99.47395960832313
1610612749,0022300300,23,MIL vs. CHI,"DEC 11, 2023",W,133,48,34,5,4,44,86,37,6,42,11,1,MIL,CHI,1610612741,24,L,129,51,25,3,4,47,114,25,18,33,6,0,106.68957692307691,106.68957692307691
1610612741,0022300300,24,MIL vs. CHI,"DEC 11, 2023",L,129,51,25,3,4,47,114,25,18,33,6,0,CHI,MIL,1610612749,23,W,133,48,34,5,4,44,86,37,6,42,11,1,106.68957692307691,106.68957692307691
1610612740,0022300301,24,NOP vs. MIN,"DEC 11, 2023",W,121,47,27,7,7,40,82,40,10,37,13,1,NOP,MIN,1610612750,22,L,107,47,26,5,3,40,91,19,11,36,11,0,99.16240489130435,99.16240489130435
1610612750,0022300301,22,NOP vs. MIN,"DEC 11, 2023",L,107,47,26,5,3,40,91,19,11,36,11,0,MIN,NOP,1610612740,24,W,121,47,27,7,7,40,82,40,10,37,13,1,99.16240489130435,99.16240489130435
1610612760,0022300302,22,OKC vs. UTA,"DEC 11, 2023",W,134,39,35,9,7,50,96,17,7,32,12,1,OKC,UTA,1610612762,23,L,120,41,32,9,9,44,92,21,9,32,15,0,105.0457473420888,105.0457473420888
1610612762,0022300302,23,OKC vs. UTA,"DEC 11, 2023",L,120,41,32,9,9,44,92,21,9,32,15,0,UTA,OKC,1610612760,22,W,134,39,35,9,7,50,96,17,7,32,12,1,105.0457473420888,105.0457473420888
1610612758,0022300303,21,SAC vs. BKN,"DEC 11, 2023",W,131,43,38,4,3,48,94,14,10,33,13,1,SAC,BKN,1610612751,22,L,118,41,24,4,6,42,88,21,10,31,13,0,99.27430516165627,99.27430516165627
